#virProtID	NCBI_ID
9576	NP_050231.1
9577	NP_050212.1
9578	NP_050177.1
9579	NP_050198.1
9580	NP_050192.1
9581	NP_050272.1
9582	NP_050251.1
9583	NP_050208.1
9584	NP_050204.1
9585	NP_050210.1
9586	NP_050254.1
9587	NP_050253.1
9588	NP_050234.1
9589	NP_050203.1
9590	NP_050197.1
9591	NP_050230.1
9592	NP_050219.1
9593	NP_050202.1
9594	NP_050176.1
9595	NP_050190.1
9596	NP_050235.1
9597	NP_050261.1
9598	NP_050178.1
9599	NP_050195.1
9600	NP_050244.1
9601	NP_050217.1
9602	NP_050246.1
9603	NP_050191.1
9604	NP_050252.1
9605	NP_050222.1
9606	NP_050179.1
9607	NP_050262.1
9608	NP_050237.1
9609	NP_050206.1
9610	NP_050268.1
9611	NP_050250.1
9612	NP_050236.1
9613	NP_050183.1
9614	NP_050266.1
9615	NP_050238.1
9616	NP_050213.1
9617	AGS80711.1
9618	AGS80714.1
9619	AGS80749.1
9620	AGS80730.1
9621	AGS80697.1
9622	AGS80751.1
9623	AGS80770.1
9624	AGS80680.1
9625	AGS80702.1
9626	AGS80705.1
9627	AGS80747.1
9628	AGS80781.1
9629	AGS80716.1
9630	AGS80765.1
9631	AGS80717.1
9632	AGS80732.1
9633	AGS80690.1
9634	AGS80710.1
9635	AGS80708.1
9636	AGS80745.1
9637	AGS80719.1
9638	AGS80688.1
9639	AGS80691.1
9640	AGS80729.1
9641	AGS80766.1
9642	AGS80775.1
9643	AGS80699.1
9644	AGS80759.1
9645	AGS80763.1
9646	AGS80718.1
9647	AGS80681.1
9648	AGS80777.1
9649	AGS80768.1
9650	AGS80780.1
9651	AGS80723.1
9652	AGS80736.1
9653	AGS80735.1
9654	AGS80704.1
9655	AGS80707.1
9656	AGS80769.1
9657	AGS80728.1
9658	AGS80683.1
9659	AGS80698.1
9660	AGS80779.1
9661	AGS80727.1
9662	AGS80685.1
9663	AGS80774.1
9664	AGS80758.1
9665	AGS80754.1
9666	AGS80684.1
9667	AGS80686.1
9668	AGS80757.1
9669	AGS80724.1
9670	AGS80721.1
9671	AGS80748.1
9672	AGS80726.1
9673	AGS80733.1
9674	AGS80687.1
9675	AGS80689.1
9676	AGS80767.1
9677	AGS80692.1
9678	AGS80762.1
9679	AGS80731.1
9680	AGS80703.1
9681	AGS80753.1
9682	AGS80701.1
9683	AGS80772.1
9684	AGS80696.1
9685	AGS80742.1
9686	AGS80739.1
9687	AGS80738.1
9688	AGS80782.1
9689	AGS80693.1
9690	AGS80750.1
9691	AGS80776.1
9692	AGS80722.1
9693	AGS80700.1
9694	AGS80778.1
9695	AGS80756.1
9696	AGS80752.1
9697	AGS80713.1
9698	AGS80715.1
9699	AGS80744.1
9700	AGS80760.1
9701	AGS80720.1
9702	AGS80764.1
9703	AGS80771.1
9704	AGS80725.1
9705	AGS80712.1
9706	AGS80709.1
9707	AGS80734.1
9708	AGS80755.1
9709	AGS80694.1
9710	AGS80761.1
9711	AGS80682.1
9712	AGS80773.1
9713	AGS80737.1
9714	AGS80746.1
9715	AGS80695.1
9716	AGS80740.1
9717	AGS80743.1
9718	AGS80706.1
9719	AGS80741.1
9720	AGS80838.1
9721	AGS80798.1
9722	AGS80791.1
9723	AGS80858.1
9724	AGS80856.1
9725	AGS80815.1
9726	AGS80819.1
9727	AGS80785.1
9728	AGS80832.1
9729	AGS80816.1
9730	AGS80870.1
9731	AGS80829.1
9732	AGS80804.1
9733	AGS80844.1
9734	AGS80865.1
9735	AGS80811.1
9736	AGS80787.1
9737	AGS80860.1
9738	AGS80850.1
9739	AGS80792.1
9740	AGS80836.1
9741	AGS80854.1
9742	AGS80784.1
9743	AGS80855.1
9744	AGS80799.1
9745	AGS80794.1
9746	AGS80806.1
9747	AGS80800.1
9748	AGS80876.1
9749	AGS80834.1
9750	AGS80813.1
9751	AGS80808.1
9752	AGS80837.1
9753	AGS80817.1
9754	AGS80789.1
9755	AGS80843.1
9756	AGS80877.1
9757	AGS80810.1
9758	AGS80866.1
9759	AGS80841.1
9760	AGS80835.1
9761	AGS80814.1
9762	AGS80795.1
9763	AGS80840.1
9764	AGS80842.1
9765	AGS80862.1
9766	AGS80883.1
9767	AGS80826.1
9768	AGS80801.1
9769	AGS80880.1
9770	AGS80848.1
9771	AGS80878.1
9772	AGS80881.1
9773	AGS80833.1
9774	AGS80805.1
9775	AGS80827.1
9776	AGS80830.1
9777	AGS80885.1
9778	AGS80839.1
9779	AGS80868.1
9780	AGS80796.1
9781	AGS80828.1
9782	AGS80879.1
9783	AGS80803.1
9784	AGS80812.1
9785	AGS80824.1
9786	AGS80867.1
9787	AGS80861.1
9788	AGS80872.1
9789	AGS80825.1
9790	AGS80864.1
9791	AGS80823.1
9792	AGS80846.1
9793	AGS80871.1
9794	AGS80845.1
9795	AGS80863.1
9796	AGS80869.1
9797	AGS80793.1
9798	AGS80831.1
9799	AGS80822.1
9800	AGS80853.1
9801	AGS80790.1
9802	AGS80807.1
9803	AGS80847.1
9804	AGS80852.1
9805	AGS80882.1
9806	AGS80809.1
9807	AGS80821.1
9808	AGS80818.1
9809	AGS80849.1
9810	AGS80859.1
9811	AGS80875.1
9812	AGS80802.1
9813	AGS80820.1
9814	AGS80788.1
9815	AGS80786.1
9816	AGS80797.1
9817	AGS80851.1
9818	AGS80783.1
9819	AGS80884.1
9820	AGS80874.1
9821	AGS80857.1
9822	AGS80873.1
9823	CAA58337.1
9824	CAA58365.1
9825	CAA58347.1
9826	CAA58399.1
9827	CAA58349.1
9828	CAA58334.1
9829	CAA58423.1
9830	CAA58382.1
9831	CAA58367.1
9832	CAA58410.1
9833	CAA58403.1
9834	CAA58343.1
9835	CAA58332.1
9836	CAA58330.1
9837	CAA58411.1
9838	CAA58408.1
9839	CAA58378.1
9840	CAA58336.1
9841	CAA58422.1
9842	CAA58361.1
9843	CAA58374.1
9844	CAA58425.1
9845	CAA58339.1
9846	CAA58370.1
9847	CAA58434.1
9848	CAA58391.1
9849	CAA58375.1
9850	CAA58428.1
9851	CAA58340.1
9852	CAA58439.1
9853	CAA58385.1
9854	CAA58421.1
9855	CAA58415.1
9856	CAA58417.1
9857	CAA58437.1
9858	CAA58407.1
9859	CAA58427.1
9860	CAA58432.1
9861	CAA58368.1
9862	CAA58373.1
9863	CAA58426.1
9864	CAA58353.1
9865	CAA58386.1
9866	CAA58366.1
9867	CAA58409.1
9868	CAA58372.1
9869	CAA58342.1
9870	CAA58402.1
9871	CAA58333.1
9872	CAA58412.1
9873	CAA58404.1
9874	CAA58344.1
9875	CAA58418.1
9876	CAA58396.1
9877	CAA58413.1
9878	CAA58414.1
9879	CAA58438.1
9880	CAA58320.1
9881	CAA58362.1
9882	CAA58338.1
9883	CAA58360.1
9884	CAA58356.1
9885	CAA58351.1
9886	CAA58389.1
9887	CAA58394.1
9888	CAA58431.1
9889	CAA58357.1
9890	CAA58416.1
9891	CAA58419.1
9892	CAA58355.1
9893	CAA58352.1
9894	CAA58388.1
9895	CAA58379.1
9896	CAA58376.1
9897	CAA58359.1
9898	CAA58381.1
9899	CAA58387.1
9900	CAA58384.1
9901	CAA58400.1
9902	CAA58346.1
9903	CAA58354.1
9904	CAA58345.1
9905	CAA58430.1
9906	CAA58390.1
9907	CAA58433.1
9908	CAA58397.1
9909	CAA58364.1
9910	CAA58405.1
9911	CAA58392.1
9912	CAA58369.1
9913	CAA58401.1
9914	CAA58429.1
9915	CAA58341.1
9916	CAA58436.1
9917	CAA58383.1
9918	CAA58329.1
9919	CAA58350.1
9920	CAA58335.1
9921	CAA58371.1
9922	CAA58406.1
9923	CAA58380.1
9924	CAA58424.1
9925	CAA58331.1
9926	CAA58440.1
9927	CAA58348.1
9928	CAA58377.1
9929	CAA58393.1
9930	CAA58358.1
9931	CAA58363.1
9932	CAA58398.1
9933	CAA58395.1
9934	CAA58420.1
9935	CAA58435.1
9936	NP_957796.1
9937	NP_957871.1
9938	NP_957835.1
9939	NP_957830.1
9940	NP_957812.1
9941	NP_957904.1
9942	NP_957800.1
9943	NP_957893.1
9944	NP_957805.1
9945	NP_957803.1
9946	NP_957831.1
9947	NP_957873.1
9948	NP_957840.1
9949	NP_957782.1
9950	NP_957909.1
9951	NP_957865.1
9952	NP_957847.1
9953	NP_957822.1
9954	NP_957829.1
9955	NP_957892.1
9956	NP_957886.1
9957	NP_957846.1
9958	NP_957824.1
9959	NP_957818.1
9960	NP_957899.1
9961	NP_957858.1
9962	NP_957813.1
9963	NP_957862.1
9964	NP_957863.1
9965	NP_957845.1
9966	NP_957895.1
9967	NP_957852.1
9968	NP_957843.1
9969	NP_957798.1
9970	NP_957797.1
9971	NP_957864.1
9972	NP_957901.1
9973	NP_957838.1
9974	NP_957885.1
9975	NP_957891.1
9976	NP_957844.1
9977	NP_957900.1
9978	NP_957793.1
9979	NP_957855.1
9980	NP_957787.1
9981	NP_957859.1
9982	NP_957853.1
9983	NP_957890.1
9984	NP_957905.1
9985	NP_957807.1
9986	NP_957851.1
9987	NP_957804.1
9988	NP_957854.1
9989	NP_957888.1
9990	NP_957897.1
9991	NP_957806.1
9992	NP_957839.1
9993	NP_957814.1
9994	NP_957788.1
9995	NP_957795.1
9996	NP_957799.1
9997	NP_957833.1
9998	NP_957868.1
9999	NP_957785.1
10000	NP_957786.1
10001	NP_957870.1
10002	NP_957857.1
10003	NP_957876.1
10004	NP_957815.1
10005	NP_957837.1
10006	NP_957825.1
10007	NP_957902.1
10008	NP_957826.1
10009	NP_957867.1
10010	NP_957801.1
10011	NP_957834.1
10012	NP_957866.1
10013	NP_957794.1
10014	NP_957856.1
10015	NP_957869.1
10016	NP_957809.1
10017	NP_957792.1
10018	NP_957783.1
10019	NP_957817.1
10020	NP_957889.1
10021	NP_957811.1
10022	NP_957908.1
10023	NP_957878.1
10024	NP_957887.1
10025	NP_957819.1
10026	NP_957882.1
10027	NP_957883.1
10028	NP_957874.1
10029	NP_957841.1
10030	NP_957903.1
10031	NP_957875.1
10032	NP_957808.1
10033	NP_957836.1
10034	NP_957848.1
10035	NP_957849.1
10036	NP_957789.1
10037	NP_957790.1
10038	NP_957877.1
10039	NP_957802.1
10040	NP_957880.1
10041	NP_957827.1
10042	NP_957791.1
10043	NP_957860.1
10044	NP_957861.1
10045	NP_957821.1
10046	NP_957879.1
10047	NP_957894.1
10048	NP_957898.1
10049	NP_957816.1
10050	NP_957820.1
10051	NP_957810.1
10052	NP_957823.1
10053	NP_957832.1
10054	NP_957828.1
10055	NP_957781.1
10056	NP_957884.1
10057	NP_957872.1
10058	NP_957842.1
10059	NP_957907.1
10060	NP_957850.1
10061	NP_957896.1
10062	NP_957784.1
10063	NP_957906.1
10064	NP_957881.1
10065	NP_938383.1
10066	NP_938334.1
10067	NP_938333.1
10068	NP_938311.1
10069	NP_938268.1
10070	NP_938353.1
10071	NP_938299.1
10072	NP_938302.1
10073	NP_938287.1
10074	NP_938395.1
10075	NP_938349.1
10076	NP_938371.1
10077	NP_938310.1
10078	NP_938373.1
10079	NP_938369.1
10080	NP_938326.1
10081	NP_938343.1
10082	NP_938392.1
10083	NP_938374.1
10084	NP_938381.1
10085	NP_938365.1
10086	NP_938291.1
10087	NP_938316.1
10088	NP_938272.1
10089	NP_938380.1
10090	NP_938292.1
10091	NP_938274.1
10092	NP_938359.1
10093	NP_938288.1
10094	NP_938321.1
10095	NP_938382.1
10096	NP_938266.1
10097	NP_938276.1
10098	NP_938391.1
10099	NP_938358.1
10100	NP_938307.1
10101	NP_938305.1
10102	NP_938304.1
10103	NP_938345.1
10104	NP_938267.1
10105	NP_938398.1
10106	NP_938337.1
10107	NP_938283.1
10108	NP_938297.1
10109	NP_938289.1
10110	NP_938277.1
10111	NP_938393.1
10112	NP_938362.1
10113	NP_938352.1
10114	NP_938278.1
10115	NP_938328.1
10116	NP_938296.1
10117	NP_938300.1
10118	NP_938315.1
10119	NP_938275.1
10120	NP_938366.1
10121	NP_938308.1
10122	NP_938399.1
10123	NP_938312.1
10124	NP_938384.1
10125	NP_938313.1
10126	NP_938281.1
10127	NP_938280.1
10128	NP_938346.1
10129	NP_938372.1
10130	NP_938364.1
10131	NP_938314.1
10132	NP_938303.1
10133	NP_938400.1
10134	NP_938320.1
10135	NP_938293.1
10136	NP_938325.1
10137	NP_938339.1
10138	NP_938377.1
10139	NP_938285.1
10140	NP_938309.1
10141	NP_938388.1
10142	NP_938284.1
10143	NP_938389.1
10144	NP_938350.1
10145	NP_938265.1
10146	NP_938387.1
10147	NP_938336.1
10148	NP_938344.1
10149	NP_938354.1
10150	NP_938370.1
10151	NP_938286.1
10152	NP_938270.1
10153	NP_938335.1
10154	NP_938338.1
10155	NP_938363.1
10156	NP_938324.1
10157	NP_938360.1
10158	NP_938397.1
10159	NP_938298.1
10160	NP_938401.1
10161	NP_938319.1
10162	NP_938348.1
10163	NP_938342.1
10164	NP_938294.1
10165	NP_938322.1
10166	NP_938379.1
10167	NP_938271.1
10168	NP_938263.1
10169	NP_938376.1
10170	NP_938396.1
10171	NP_938375.1
10172	NP_938368.1
10173	NP_938394.1
10174	NP_938295.1
10175	NP_938330.1
10176	NP_938356.1
10177	NP_938367.1
10178	NP_938378.1
10179	NP_938340.1
10180	NP_938279.1
10181	NP_938323.1
10182	NP_938306.1
10183	NP_938386.1
10184	NP_938351.1
10185	NP_938341.1
10186	NP_938269.1
10187	NP_938329.1
10188	NP_938318.1
10189	NP_938317.1
10190	NP_938402.1
10191	NP_938385.1
10192	NP_938332.1
10193	NP_938331.1
10194	NP_938273.1
10195	NP_938355.1
10196	NP_938390.1
10197	NP_938361.1
10198	NP_938347.1
10199	NP_938282.1
10200	NP_938264.1
10201	NP_938357.1
10202	NP_938327.1
10203	NP_938301.1
10204	NP_938290.1
10205	NP_073407.1
10206	NP_073503.1
10207	NP_073432.1
10208	NP_073390.1
10209	NP_073512.1
10210	NP_073451.1
10211	NP_073446.1
10212	NP_073470.1
10213	NP_073529.1
10214	NP_073399.1
10215	NP_073467.1
10216	NP_073439.1
10217	NP_073496.1
10218	NP_073522.1
10219	NP_073456.1
10220	NP_073519.1
10221	NP_073430.1
10222	NP_073477.1
10223	NP_073488.1
10224	NP_073396.1
10225	NP_073507.1
10226	NP_073500.1
10227	NP_073450.1
10228	NP_073388.1
10229	NP_073534.1
10230	NP_073515.1
10231	NP_073425.1
10232	NP_073455.1
10233	NP_073517.1
10234	NP_073443.1
10235	NP_073429.1
10236	NP_073436.1
10237	NP_073428.1
10238	NP_073463.1
10239	NP_073472.1
10240	NP_073465.1
10241	NP_073508.1
10242	NP_073449.1
10243	NP_073420.1
10244	NP_073413.1
10245	NP_073426.1
10246	NP_073435.1
10247	NP_073389.1
10248	NP_073485.1
10249	NP_073440.1
10250	NP_073513.1
10251	NP_073437.1
10252	NP_073464.1
10253	NP_073492.1
10254	NP_073392.1
10255	NP_073494.1
10256	NP_073533.1
10257	NP_073495.1
10258	NP_073402.1
10259	NP_073514.1
10260	NP_073493.1
10261	NP_073484.1
10262	NP_073411.1
10263	NP_597934.1
10264	NP_073530.1
10265	NP_073452.1
10266	NP_073476.1
10267	NP_073400.1
10268	NP_073521.1
10269	NP_073499.1
10270	NP_073447.1
10271	NP_073416.1
10272	NP_073505.1
10273	NP_073524.1
10274	NP_073421.1
10275	NP_073424.1
10276	NP_073417.1
10277	NP_073418.1
10278	NP_073445.1
10279	NP_073441.1
10280	NP_073468.1
10281	NP_073434.1
10282	NP_073501.1
10283	NP_073386.1
10284	NP_073518.1
10285	NP_073482.1
10286	NP_073448.1
10287	NP_073408.1
10288	NP_073457.1
10289	NP_073527.1
10290	NP_073525.1
10291	NP_073433.1
10292	NP_073454.1
10293	NP_073509.1
10294	NP_073516.1
10295	NP_073510.1
10296	NP_073535.1
10297	NP_073526.1
10298	NP_073410.1
10299	NP_073393.1
10300	NP_073497.1
10301	NP_073442.1
10302	NP_073401.1
10303	NP_073419.1
10304	NP_073480.1
10305	NP_073423.1
10306	NP_073387.1
10307	NP_073528.1
10308	NP_073498.1
10309	NP_073502.1
10310	NP_073506.1
10311	NP_073471.1
10312	NP_073438.1
10313	NP_073473.1
10314	NP_073489.1
10315	NP_073391.1
10316	NP_073397.1
10317	NP_073458.1
10318	NP_073412.1
10319	NP_073511.1
10320	NP_073491.1
10321	NP_073469.1
10322	NP_073461.1
10323	NP_073504.1
10324	NP_073475.1
10325	NP_073409.1
10326	NP_073531.1
10327	NP_073486.1
10328	NP_073398.1
10329	NP_073487.1
10330	NP_073478.1
10331	NP_073462.1
10332	NP_073532.1
10333	NP_073479.1
10334	NP_073405.1
10335	NP_073395.1
10336	NP_073474.1
10337	NP_073415.1
10338	NP_073427.1
10339	NP_073490.1
10340	NP_073520.1
10341	NP_073444.1
10342	NP_073481.1
10343	NP_073403.1
10344	NP_073414.1
10345	NP_073459.1
10346	NP_073404.1
10347	NP_073453.1
10348	NP_073394.1
10349	NP_073406.1
10350	NP_073466.1
10351	NP_073422.1
10352	NP_073523.1
10353	NP_073483.1
10354	NP_073460.1
10355	NP_073431.1
10356	NP_044076.1
10357	NP_044100.1
10358	NP_043984.1
10359	NP_044063.1
10360	NP_044073.1
10361	NP_043997.1
10362	NP_044057.1
10363	NP_044024.1
10364	NP_044017.2
10365	NP_043952.1
10366	NP_043960.1
10367	NP_043979.1
10368	NP_044080.1
10369	NP_044050.1
10370	NP_043993.1
10371	NP_043970.1
10372	NP_044038.1
10373	NP_043973.1
10374	NP_043968.1
10375	NP_044045.1
10376	NP_044094.1
10377	NP_044008.1
10378	NP_043990.1
10379	NP_044077.1
10380	NP_044037.1
10381	NP_043987.1
10382	NP_044034.1
10383	NP_044042.1
10384	NP_043961.1
10385	NP_044099.1
10386	NP_044010.1
10387	NP_043954.1
10388	NP_044067.1
10389	NP_044109.1
10390	NP_044071.1
10391	NP_044011.1
10392	NP_044083.1
10393	NP_044107.1
10394	NP_044032.1
10395	NP_044113.1
10396	NP_044049.1
10397	NP_043972.1
10398	NP_044052.1
10399	NP_044012.1
10400	NP_044026.1
10401	NP_043985.1
10402	NP_044064.1
10403	NP_044061.1
10404	NP_044053.1
10405	NP_044005.1
10406	NP_044043.1
10407	NP_044022.1
10408	NP_043996.1
10409	NP_044055.1
10410	NP_044089.1
10411	NP_044014.1
10412	NP_043958.1
10413	NP_044095.1
10414	NP_044060.1
10415	NP_044025.1
10416	NP_043992.1
10417	NP_044003.1
10418	NP_043963.1
10419	NP_043999.1
10420	NP_044087.1
10421	NP_043957.1
10422	NP_044091.1
10423	NP_044062.1
10424	NP_044084.1
10425	NP_044018.1
10426	NP_044114.1
10427	NP_044016.1
10428	NP_043998.1
10429	NP_044029.1
10430	NP_044020.1
10431	NP_044007.1
10432	NP_044046.1
10433	NP_044093.1
10434	NP_044086.1
10435	NP_044048.1
10436	NP_043983.1
10437	NP_043981.1
10438	NP_044041.1
10439	NP_044102.1
10440	NP_044065.1
10441	NP_044059.1
10442	NP_044023.1
10443	NP_043966.1
10444	NP_044027.1
10445	NP_044104.1
10446	NP_043980.1
10447	NP_044085.1
10448	NP_044092.1
10449	NP_044031.1
10450	NP_043978.1
10451	NP_043965.1
10452	NP_044108.1
10453	NP_044090.1
10454	NP_043975.1
10455	NP_044051.1
10456	NP_044103.1
10457	NP_044015.1
10458	NP_044112.1
10459	NP_044066.1
10460	NP_044000.1
10461	NP_044078.1
10462	NP_043955.1
10463	NP_044035.1
10464	NP_043974.1
10465	NP_044033.1
10466	NP_044106.1
10467	NP_044040.1
10468	NP_043967.1
10469	NP_044069.1
10470	NP_044072.1
10471	NP_044058.1
10472	NP_044047.1
10473	NP_044105.1
10474	NP_044098.1
10475	NP_044021.1
10476	NP_044097.1
10477	NP_044075.1
10478	NP_044030.1
10479	NP_043977.1
10480	NP_044028.1
10481	NP_044074.1
10482	NP_043995.1
10483	NP_044054.1
10484	NP_044081.1
10485	NP_044068.1
10486	NP_044036.1
10487	NP_043976.1
10488	NP_044002.1
10489	NP_044001.1
10490	NP_043994.1
10491	NP_044039.1
10492	NP_043953.1
10493	NP_044070.1
10494	NP_044004.1
10495	NP_043982.1
10496	NP_044110.1
10497	NP_044096.1
10498	NP_043988.1
10499	NP_043956.1
10500	NP_044088.1
10501	NP_043962.1
10502	NP_043959.1
10503	NP_044044.1
10504	NP_044111.1
10505	NP_043964.1
10506	NP_044101.1
10507	NP_044082.1
10508	NP_044006.1
10509	NP_044019.1
10510	NP_043986.1
10511	NP_044013.1
10512	NP_044056.1
10513	NP_043989.1
10514	NP_043969.1
10515	NP_044009.1
10516	NP_043991.1
10517	NP_044079.1
10518	NP_043971.1
10519	YP_081619.1
10520	YP_081565.1
10521	YP_081480.1
10522	YP_081573.1
10523	YP_081560.1
10524	YP_081538.1
10525	YP_081506.1
10526	YP_004940330.1
10527	YP_081535.1
10528	YP_081588.1
10529	YP_081532.1
10530	YP_081482.1
10531	YP_081498.1
10532	YP_081469.1
10533	YP_081490.1
10534	YP_081600.1
10535	YP_081509.1
10536	YP_081553.1
10537	YP_081486.1
10538	YP_081589.1
10539	YP_081515.1
10540	YP_081554.1
10541	YP_081529.1
10542	YP_081566.1
10543	YP_081545.1
10544	YP_081508.1
10545	YP_081493.1
10546	YP_081569.1
10547	YP_081558.1
10548	YP_081539.1
10549	YP_081584.1
10550	YP_081610.1
10551	YP_081481.1
10552	YP_081477.1
10553	YP_081502.1
10554	YP_081582.1
10555	YP_081507.1
10556	YP_081578.1
10557	YP_081575.1
10558	YP_081470.1
10559	YP_081577.1
10560	YP_081542.1
10561	YP_081505.1
10562	YP_081616.1
10563	YP_081607.1
10564	YP_081606.1
10565	YP_081557.1
10566	YP_081609.1
10567	YP_081548.1
10568	YP_081504.1
10569	YP_081593.1
10570	YP_081510.1
10571	YP_004940331.1
10572	YP_081458.1
10573	YP_081479.1
10574	YP_081608.1
10575	YP_081496.1
10576	YP_081474.1
10577	YP_081497.1
10578	YP_081555.1
10579	YP_081472.1
10580	YP_081556.1
10581	YP_081592.1
10582	YP_081599.1
10583	YP_081518.1
10584	YP_081500.1
10585	YP_081601.1
10586	YP_081571.1
10587	YP_081574.1
10588	YP_081568.1
10589	YP_081563.1
10590	YP_081460.1
10591	YP_081463.1
10592	YP_081604.1
10593	YP_081521.1
10594	YP_081519.1
10595	YP_081597.1
10596	YP_081583.1
10597	YP_081523.1
10598	YP_081467.1
10599	YP_081611.1
10600	YP_081546.1
10601	YP_081543.1
10602	YP_081530.1
10603	YP_081501.1
10604	YP_081499.1
10605	YP_081487.2
10606	YP_081617.1
10607	YP_081541.1
10608	YP_081524.1
10609	YP_081514.1
10610	YP_081516.1
10611	YP_081615.1
10612	YP_081598.1
10613	YP_081465.1
10614	YP_081457.1
10615	YP_081461.1
10616	YP_081559.1
10617	YP_081466.1
10618	YP_081603.1
10619	YP_081520.1
10620	YP_081572.1
10621	YP_081485.1
10622	YP_081590.1
10623	YP_081462.1
10624	YP_081533.1
10625	YP_081484.1
10626	YP_081476.1
10627	YP_081570.1
10628	YP_081464.1
10629	YP_081494.1
10630	YP_081534.1
10631	YP_081549.1
10632	YP_081531.1
10633	YP_081562.1
10634	YP_081455.1
10635	YP_081561.1
10636	YP_007947989.1
10637	YP_081522.1
10638	YP_002802310.2
10639	YP_081468.2
10640	YP_081550.1
10641	YP_081596.1
10642	YP_081576.1
10643	YP_081513.1
10644	YP_081537.1
10645	YP_081544.1
10646	YP_081473.1
10647	YP_081528.1
10648	YP_081594.1
10649	YP_081489.1
10650	YP_081456.1
10651	YP_081527.1
10652	YP_081536.1
10653	YP_081483.2
10654	YP_081540.1
10655	YP_081525.1
10656	YP_081581.1
10657	YP_081552.1
10658	YP_081586.1
10659	YP_081613.1
10660	YP_081612.1
10661	YP_081591.1
10662	YP_081478.1
10663	YP_081491.1
10664	YP_004940332.1
10665	YP_081602.1
10666	YP_081475.1
10667	YP_081495.1
10668	YP_081567.1
10669	YP_081517.1
10670	YP_081618.1
10671	YP_081579.1
10672	YP_081471.1
10673	YP_081551.1
10674	YP_081614.1
10675	YP_081459.1
10676	YP_081511.1
10677	YP_081605.1
10678	YP_081512.1
10679	YP_081503.1
10680	YP_081580.1
10681	YP_081547.1
10682	YP_081526.1
10683	YP_004940329.1
10684	YP_081587.1
10685	YP_081585.1
10686	YP_081595.1
10687	YP_081492.1
10688	YP_004936140.1
10689	YP_004936105.1
10690	YP_004936106.1
10691	YP_004936022.1
10692	YP_004936139.1
10693	YP_004936115.1
10694	YP_004936067.1
10695	YP_004936087.1
10696	YP_004935987.1
10697	YP_004936033.1
10698	YP_004936019.1
10699	YP_004936009.1
10700	YP_004936056.1
10701	YP_004936063.1
10702	YP_004936078.1
10703	YP_004936030.1
10704	YP_004936130.1
10705	YP_004935996.1
10706	YP_004936121.1
10707	YP_004935991.1
10708	YP_004935986.1
10709	YP_004935997.1
10710	YP_004936072.1
10711	YP_004936060.1
10712	YP_004935989.1
10713	YP_004935988.1
10714	YP_004936064.1
10715	YP_004936061.1
10716	YP_004936010.1
10717	YP_004936091.1
10718	YP_004936099.1
10719	YP_004936092.1
10720	YP_004936143.1
10721	YP_004936025.1
10722	YP_004936027.1
10723	YP_004936127.1
10724	YP_004936118.1
10725	YP_004936057.1
10726	YP_004936035.1
10727	YP_004936053.1
10728	YP_004936005.1
10729	YP_004935999.1
10730	YP_007969872.1
10731	YP_004936001.1
10732	YP_004936090.1
10733	YP_004935984.1
10734	YP_004936146.1
10735	YP_004936075.1
10736	YP_004936088.1
10737	YP_004936002.1
10738	YP_004935993.1
10739	YP_004936065.1
10740	YP_004936109.1
10741	YP_004936059.1
10742	YP_004936036.1
10743	YP_004936021.1
10744	YP_004936132.1
10745	YP_004936071.1
10746	YP_004935975.1
10747	YP_004936062.1
10748	YP_004936089.1
10749	YP_004936040.1
10750	YP_004935990.1
10751	YP_004936137.1
10752	YP_004936136.1
10753	YP_004936026.1
10754	YP_004936055.1
10755	YP_004935966.1
10756	YP_004936015.1
10757	YP_004935994.1
10758	YP_004936093.1
10759	YP_004936076.1
10760	YP_004936003.1
10761	YP_004936110.1
10762	YP_004936102.1
10763	YP_004936094.1
10764	YP_004936047.1
10765	YP_004936052.1
10766	YP_004936085.1
10767	YP_004936044.1
10768	YP_004936134.1
10769	YP_004935971.1
10770	YP_004936007.1
10771	YP_004935976.1
10772	YP_004936112.1
10773	YP_004936131.1
10774	YP_004936114.1
10775	YP_004935978.1
10776	YP_004936031.1
10777	YP_004936039.1
10778	YP_004936041.1
10779	YP_004936016.1
10780	YP_004935972.1
10781	YP_004936028.1
10782	YP_004935977.1
10783	YP_004936029.1
10784	YP_004935968.1
10785	YP_004936066.1
10786	YP_004936103.1
10787	YP_004936051.1
10788	YP_004936138.1
10789	YP_004936013.1
10790	YP_004936004.1
10791	YP_004936054.1
10792	YP_004936117.1
10793	YP_004936124.1
10794	YP_004935998.1
10795	YP_004936006.1
10796	YP_004935974.1
10797	YP_004936122.1
10798	YP_004936017.1
10799	YP_004936123.1
10800	YP_004935973.1
10801	YP_004935981.1
10802	YP_004936070.1
10803	YP_004936074.1
10804	YP_004936018.1
10805	YP_004936095.1
10806	YP_004936101.1
10807	YP_004936100.1
10808	YP_004936058.1
10809	YP_004935983.1
10810	YP_004936012.1
10811	YP_004936144.1
10812	YP_004936096.1
10813	YP_004936104.1
10814	YP_004936079.1
10815	YP_004936125.1
10816	YP_004936116.1
10817	YP_004936000.1
10818	YP_004936145.1
10819	YP_004936032.1
10820	YP_004936135.1
10821	YP_004936108.1
10822	YP_004936048.1
10823	YP_004936107.1
10824	YP_004935995.1
10825	YP_004936097.1
10826	YP_004936042.1
10827	YP_004935980.1
10828	YP_004936128.1
10829	YP_004936126.1
10830	YP_004936037.1
10831	YP_004936141.1
10832	YP_004936142.1
